repeat,fold,algo,auc,best,spec
2,6,logistic,0.7898363479758829,"{""clf__C"": 0.1}",M2
2,7,logistic,0.7853574504737295,"{""clf__C"": 0.1}",M2
2,8,logistic,0.7955211024978467,"{""clf__C"": 0.1}",M2
2,9,logistic,0.798105081826012,"{""clf__C"": 0.1}",M2
3,0,logistic,0.7664158686730507,"{""clf__C"": 0.1}",M2
3,1,logistic,0.7963406292749658,"{""clf__C"": 0.1}",M2
3,2,logistic,0.8382352941176471,"{""clf__C"": 0.1}",M2
3,3,logistic,0.8271043771043771,"{""clf__C"": 0.1}",M2
3,4,logistic,0.7669250645994832,"{""clf__C"": 0.1}",M2
3,5,logistic,0.7996554694229112,"{""clf__C"": 0.1}",M2
3,6,logistic,0.7860465116279071,"{""clf__C"": 0.1}",M2
3,7,logistic,0.7867355727820844,"{""clf__C"": 0.1}",M2
3,8,logistic,0.7357450473729544,"{""clf__C"": 0.1}",M2
3,9,logistic,0.8080964685615848,"{""clf__C"": 0.1}",M2
4,0,logistic,0.7948016415868673,"{""clf__C"": 0.1}",M2
4,1,logistic,0.8290013679890561,"{""clf__C"": 0.1}",M2
4,2,logistic,0.8211354309165526,"{""clf__C"": 0.1}",M2
4,3,logistic,0.7365319865319865,"{""clf__C"": 0.1}",M2
4,4,logistic,0.775021533161068,"{""clf__C"": 0.1}",M2
4,5,logistic,0.8325581395348838,"{""clf__C"": 0.1}",M2
4,6,logistic,0.8244616709732989,"{""clf__C"": 0.1}",M2
4,7,logistic,0.7467700258397933,"{""clf__C"": 0.1}",M2
4,8,logistic,0.7839793281653747,"{""clf__C"": 0.1}",M2
4,9,logistic,0.7433247200689062,"{""clf__C"": 0.1}",M2
0,0,random_forest,0.8086525307797539,"{""clf__min_samples_leaf"": 10}",M2
0,1,random_forest,0.823016415868673,"{""clf__min_samples_leaf"": 10}",M2
0,2,random_forest,0.7785567715458276,"{""clf__min_samples_leaf"": 10}",M2
0,3,random_forest,0.7437710437710437,"{""clf__min_samples_leaf"": 10}",M2
0,4,random_forest,0.8005167958656331,"{""clf__min_samples_leaf"": 10}",M2
0,5,random_forest,0.8118863049095607,"{""clf__min_samples_leaf"": 10}",M2
0,6,random_forest,0.7915590008613265,"{""clf__min_samples_leaf"": 5}",M2
0,7,random_forest,0.7364341085271318,"{""clf__min_samples_leaf"": 10}",M2
0,8,random_forest,0.7707149009474591,"{""clf__min_samples_leaf"": 10}",M2
0,9,random_forest,0.7447028423772609,"{""clf__min_samples_leaf"": 10}",M2
1,0,random_forest,0.8226744186046511,"{""clf__min_samples_leaf"": 10}",M2
1,1,random_forest,0.8315663474692203,"{""clf__min_samples_leaf"": 10}",M2
1,2,random_forest,0.7850547195622435,"{""clf__min_samples_leaf"": 10}",M2
1,3,random_forest,0.7398989898989898,"{""clf__min_samples_leaf"": 10}",M2
1,4,random_forest,0.7736434108527132,"{""clf__min_samples_leaf"": 10}",M2
1,5,random_forest,0.7679586563307493,"{""clf__min_samples_leaf"": 10}",M2
1,6,random_forest,0.8239448751076658,"{""clf__min_samples_leaf"": 10}",M2
1,7,random_forest,0.763996554694229,"{""clf__min_samples_leaf"": 10}",M2
1,8,random_forest,0.7760551248923342,"{""clf__min_samples_leaf"": 10}",M2
1,9,random_forest,0.7209302325581395,"{""clf__min_samples_leaf"": 10}",M2
2,0,random_forest,0.7913816689466484,"{""clf__min_samples_leaf"": 10}",M2
2,1,random_forest,0.7729138166894666,"{""clf__min_samples_leaf"": 10}",M2
2,2,random_forest,0.783344733242134,"{""clf__min_samples_leaf"": 10}",M2
2,3,random_forest,0.786026936026936,"{""clf__min_samples_leaf"": 10}",M2
2,4,random_forest,0.7934539190353144,"{""clf__min_samples_leaf"": 10}",M2
2,5,random_forest,0.7805340223944875,"{""clf__min_samples_leaf"": 10}",M2
2,6,random_forest,0.7963824289405684,"{""clf__min_samples_leaf"": 10}",M2
2,7,random_forest,0.7884582256675281,"{""clf__min_samples_leaf"": 10}",M2
2,8,random_forest,0.7626184323858742,"{""clf__min_samples_leaf"": 10}",M2
2,9,random_forest,0.7774332472006891,"{""clf__min_samples_leaf"": 10}",M2
3,0,random_forest,0.7676128590971272,"{""clf__min_samples_leaf"": 10}",M2
3,1,random_forest,0.7800957592339262,"{""clf__min_samples_leaf"": 10}",M2
3,2,random_forest,0.8216484268125854,"{""clf__min_samples_leaf"": 10}",M2
3,3,random_forest,0.8178451178451178,"{""clf__min_samples_leaf"": 10}",M2
3,4,random_forest,0.7560723514211887,"{""clf__min_samples_leaf"": 10}",M2
3,5,random_forest,0.764857881136951,"{""clf__min_samples_leaf"": 10}",M2
3,6,random_forest,0.7803617571059431,"{""clf__min_samples_leaf"": 10}",M2
3,7,random_forest,0.7333333333333334,"{""clf__min_samples_leaf"": 10}",M2
3,8,random_forest,0.7309216192937124,"{""clf__min_samples_leaf"": 10}",M2
3,9,random_forest,0.8237726098191214,"{""clf__min_samples_leaf"": 10}",M2
4,0,random_forest,0.7872777017783857,"{""clf__min_samples_leaf"": 10}",M2
4,1,random_forest,0.8146374829001368,"{""clf__min_samples_leaf"": 10}",M2
4,2,random_forest,0.8225034199726402,"{""clf__min_samples_leaf"": 10}",M2
4,3,random_forest,0.7469696969696971,"{""clf__min_samples_leaf"": 10}",M2
4,4,random_forest,0.7894918173987941,"{""clf__min_samples_leaf"": 10}",M2
4,5,random_forest,0.804823428079242,"{""clf__min_samples_leaf"": 10}",M2
4,6,random_forest,0.8325581395348837,"{""clf__min_samples_leaf"": 10}",M2
4,7,random_forest,0.727476313522825,"{""clf__min_samples_leaf"": 10}",M2
4,8,random_forest,0.7526270456503015,"{""clf__min_samples_leaf"": 10}",M2
4,9,random_forest,0.7457364341085271,"{""clf__min_samples_leaf"": 10}",M2
0,0,xgboost,0.8043775649794802,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,1,xgboost,0.8257523939808482,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,2,xgboost,0.7891586867305062,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,3,xgboost,0.7521885521885521,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,4,xgboost,0.8132644272179156,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,5,xgboost,0.8025839793281654,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,6,xgboost,0.7763996554694229,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,7,xgboost,0.7324720068906115,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,8,xgboost,0.7689922480620155,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,9,xgboost,0.7450473729543496,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,0,xgboost,0.8192544459644322,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,1,xgboost,0.8225034199726402,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,2,xgboost,0.7951436388508892,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,3,xgboost,0.7377104377104378,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,4,xgboost,0.763479758828596,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,5,xgboost,0.7820844099913867,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,6,xgboost,0.813953488372093,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,7,xgboost,0.7450473729543496,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,8,xgboost,0.765891472868217,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
1,9,xgboost,0.7252368647717484,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,0,xgboost,0.8098495212038304,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,1,xgboost,0.7438440492476059,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,2,xgboost,0.7999316005471956,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,3,xgboost,0.7920875420875421,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,4,xgboost,0.79328165374677,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,5,xgboost,0.7378122308354866,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,6,xgboost,0.7660637381567613,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,7,xgboost,0.7846683893195522,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,8,xgboost,0.7991386735572782,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
2,9,xgboost,0.7722652885443583,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,0,xgboost,0.734610123119015,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,1,xgboost,0.7790697674418604,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,2,xgboost,0.8144664842681258,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,3,xgboost,0.7984848484848486,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,4,xgboost,0.7612403100775194,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,5,xgboost,0.7664082687338502,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,6,xgboost,0.8041343669250646,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,7,xgboost,0.7672695951765719,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,8,xgboost,0.7507321274763135,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
3,9,xgboost,0.8006890611541775,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,0,xgboost,0.7679548563611491,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,1,xgboost,0.8195964432284543,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,2,xgboost,0.8223324213406293,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,3,xgboost,0.7410774410774411,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,4,xgboost,0.7810508182601207,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,5,xgboost,0.8284237726098191,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,6,xgboost,0.8220499569336779,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,7,xgboost,0.74900947459087,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,8,xgboost,0.7553832902670112,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
4,9,xgboost,0.7453919035314384,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M2
0,0,logistic,0.8124145006839946,"{""clf__C"": 0.1}",M3
0,1,logistic,0.8408002735978112,"{""clf__C"": 0.1}",M3
0,2,logistic,0.7936046511627908,"{""clf__C"": 0.1}",M3
0,3,logistic,0.7757575757575758,"{""clf__C"": 0.1}",M3
0,4,logistic,0.7762273901808785,"{""clf__C"": 0.1}",M3
0,5,logistic,0.8198105081826013,"{""clf__C"": 0.1}",M3
0,6,logistic,0.7784668389319552,"{""clf__C"": 0.1}",M3
0,7,logistic,0.7536606373815676,"{""clf__C"": 0.1}",M3
0,8,logistic,0.7505598621877692,"{""clf__C"": 0.1}",M3
0,9,logistic,0.7538329026701119,"{""clf__C"": 0.1}",M3
1,0,logistic,0.8336183310533515,"{""clf__C"": 0.1}",M3
1,1,logistic,0.8529411764705883,"{""clf__C"": 0.1}",M3
1,2,logistic,0.7954856361149111,"{""clf__C"": 0.1}",M3
1,3,logistic,0.7346801346801347,"{""clf__C"": 1.0}",M3
1,4,logistic,0.7779500430663221,"{""clf__C"": 0.1}",M3
1,5,logistic,0.7979328165374677,"{""clf__C"": 0.1}",M3
1,6,logistic,0.8244616709732989,"{""clf__C"": 0.1}",M3
1,7,logistic,0.7545219638242894,"{""clf__C"": 0.1}",M3
1,8,logistic,0.7536606373815676,"{""clf__C"": 0.1}",M3
1,9,logistic,0.7068044788975021,"{""clf__C"": 0.1}",M3
2,0,logistic,0.8156634746922025,"{""clf__C"": 0.1}",M3
2,1,logistic,0.7777017783857729,"{""clf__C"": 0.1}",M3
2,2,logistic,0.7667578659370726,"{""clf__C"": 0.1}",M3
2,3,logistic,0.7944444444444444,"{""clf__C"": 0.1}",M3
2,4,logistic,0.7910422049956933,"{""clf__C"": 0.1}",M3
2,5,logistic,0.7655469422911283,"{""clf__C"": 0.1}",M3
2,6,logistic,0.788975021533161,"{""clf__C"": 0.1}",M3
2,7,logistic,0.788458225667528,"{""clf__C"": 0.1}",M3
2,8,logistic,0.7898363479758829,"{""clf__C"": 0.1}",M3
2,9,logistic,0.7979328165374677,"{""clf__C"": 0.1}",M3
3,0,logistic,0.7518809849521204,"{""clf__C"": 0.1}",M3
3,1,logistic,0.7970246238030096,"{""clf__C"": 0.1}",M3
3,2,logistic,0.832250341997264,"{""clf__C"": 0.1}",M3
3,3,logistic,0.8181818181818181,"{""clf__C"": 0.1}",M3
3,4,logistic,0.7672695951765719,"{""clf__C"": 0.1}",M3
3,5,logistic,0.7968992248062016,"{""clf__C"": 0.1}",M3
3,6,logistic,0.77984496124031,"{""clf__C"": 0.1}",M3
3,7,logistic,0.777433247200689,"{""clf__C"": 0.1}",M3
3,8,logistic,0.7314384151593455,"{""clf__C"": 0.1}",M3
3,9,logistic,0.8079242032730405,"{""clf__C"": 0.1}",M3
4,0,logistic,0.7876196990424076,"{""clf__C"": 0.1}",M3
4,1,logistic,0.8303693570451437,"{""clf__C"": 0.1}",M3
4,2,logistic,0.8149794801641587,"{""clf__C"": 0.1}",M3
4,3,logistic,0.731986531986532,"{""clf__C"": 0.1}",M3
4,4,logistic,0.776916451335056,"{""clf__C"": 0.1}",M3
4,5,logistic,0.836520241171404,"{""clf__C"": 0.1}",M3
4,6,logistic,0.8153316106804479,"{""clf__C"": 0.1}",M3
4,7,logistic,0.737467700258398,"{""clf__C"": 0.1}",M3
4,8,logistic,0.7867355727820844,"{""clf__C"": 0.1}",M3
4,9,logistic,0.7452196382428941,"{""clf__C"": 0.1}",M3
0,0,random_forest,0.8059165526675787,"{""clf__min_samples_leaf"": 10}",M3
0,1,random_forest,0.8284883720930232,"{""clf__min_samples_leaf"": 10}",M3
0,2,random_forest,0.7877906976744186,"{""clf__min_samples_leaf"": 10}",M3
0,3,random_forest,0.7331649831649831,"{""clf__min_samples_leaf"": 10}",M3
0,4,random_forest,0.8132644272179156,"{""clf__min_samples_leaf"": 10}",M3
0,5,random_forest,0.818776916451335,"{""clf__min_samples_leaf"": 10}",M3
0,6,random_forest,0.7967269595176573,"{""clf__min_samples_leaf"": 10}",M3
0,7,random_forest,0.7312661498708011,"{""clf__min_samples_leaf"": 10}",M3
0,8,random_forest,0.761068044788975,"{""clf__min_samples_leaf"": 10}",M3
0,9,random_forest,0.7381567614125754,"{""clf__min_samples_leaf"": 10}",M3
1,0,random_forest,0.8177154582763337,"{""clf__min_samples_leaf"": 10}",M3
1,1,random_forest,0.8305403556771546,"{""clf__min_samples_leaf"": 10}",M3
1,2,random_forest,0.7881326949384405,"{""clf__min_samples_leaf"": 10}",M3
1,3,random_forest,0.7528619528619529,"{""clf__min_samples_leaf"": 10}",M3
1,4,random_forest,0.784151593453919,"{""clf__min_samples_leaf"": 10}",M3
1,5,random_forest,0.772093023255814,"{""clf__min_samples_leaf"": 10}",M3
1,6,random_forest,0.8082687338501292,"{""clf__min_samples_leaf"": 10}",M3
1,7,random_forest,0.7584840654608097,"{""clf__min_samples_leaf"": 10}",M3
1,8,random_forest,0.7517657192075796,"{""clf__min_samples_leaf"": 10}",M3
1,9,random_forest,0.7066322136089578,"{""clf__min_samples_leaf"": 10}",M3
2,0,random_forest,0.7867647058823529,"{""clf__min_samples_leaf"": 10}",M3
2,1,random_forest,0.7650478796169631,"{""clf__min_samples_leaf"": 10}",M3
2,2,random_forest,0.789500683994528,"{""clf__min_samples_leaf"": 10}",M3
2,3,random_forest,0.7803030303030303,"{""clf__min_samples_leaf"": 10}",M3
2,4,random_forest,0.7846683893195522,"{""clf__min_samples_leaf"": 10}",M3
2,5,random_forest,0.7676141257536606,"{""clf__min_samples_leaf"": 10}",M3
2,6,random_forest,0.7975882859603789,"{""clf__min_samples_leaf"": 10}",M3
2,7,random_forest,0.7832902670111973,"{""clf__min_samples_leaf"": 10}",M3
2,8,random_forest,0.7610680447889749,"{""clf__min_samples_leaf"": 10}",M3
2,9,random_forest,0.771576227390181,"{""clf__min_samples_leaf"": 10}",M3
3,0,random_forest,0.771374829001368,"{""clf__min_samples_leaf"": 10}",M3
3,1,random_forest,0.7741108071135431,"{""clf__min_samples_leaf"": 10}",M3
3,2,random_forest,0.8206224350205199,"{""clf__min_samples_leaf"": 10}",M3
3,3,random_forest,0.8185185185185185,"{""clf__min_samples_leaf"": 10}",M3
3,4,random_forest,0.7665805340223945,"{""clf__min_samples_leaf"": 10}",M3
3,5,random_forest,0.7665805340223945,"{""clf__min_samples_leaf"": 10}",M3
3,6,random_forest,0.7836347975882859,"{""clf__min_samples_leaf"": 10}",M3
3,7,random_forest,0.7305770887166236,"{""clf__min_samples_leaf"": 10}",M3
3,8,random_forest,0.7441860465116279,"{""clf__min_samples_leaf"": 10}",M3
3,9,random_forest,0.8261843238587425,"{""clf__min_samples_leaf"": 10}",M3
4,0,random_forest,0.7734268125854994,"{""clf__min_samples_leaf"": 10}",M3
4,1,random_forest,0.816860465116279,"{""clf__min_samples_leaf"": 10}",M3
4,2,random_forest,0.813782489740082,"{""clf__min_samples_leaf"": 10}",M3
4,3,random_forest,0.7318181818181818,"{""clf__min_samples_leaf"": 10}",M3
4,4,random_forest,0.7894918173987941,"{""clf__min_samples_leaf"": 10}",M3
4,5,random_forest,0.8180878552971576,"{""clf__min_samples_leaf"": 10}",M3
4,6,random_forest,0.818260120585702,"{""clf__min_samples_leaf"": 10}",M3
4,7,random_forest,0.7224806201550388,"{""clf__min_samples_leaf"": 10}",M3
4,8,random_forest,0.7670973298880276,"{""clf__min_samples_leaf"": 10}",M3
4,9,random_forest,0.7434969853574505,"{""clf__min_samples_leaf"": 10}",M3
0,0,xgboost,0.8060875512995895,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,1,xgboost,0.8286593707250343,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,2,xgboost,0.7920656634746922,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,3,xgboost,0.7385521885521885,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,4,xgboost,0.802411714039621,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,5,xgboost,0.804823428079242,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,6,xgboost,0.778811369509044,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,7,xgboost,0.7223083548664944,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,8,xgboost,0.7779500430663222,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,9,xgboost,0.7291989664082688,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,0,xgboost,0.8129274965800274,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,1,xgboost,0.817202462380301,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,2,xgboost,0.7900136798905609,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,3,xgboost,0.7314814814814815,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,4,xgboost,0.770198105081826,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,5,xgboost,0.7631352282515074,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,6,xgboost,0.8082687338501292,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,7,xgboost,0.7393626184323859,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,8,xgboost,0.7533161068044789,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
1,9,xgboost,0.7190353143841516,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,0,xgboost,0.8031805745554036,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,1,xgboost,0.7520519835841313,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,2,xgboost,0.7963406292749658,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,3,xgboost,0.7792929292929294,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,4,xgboost,0.7855297157622739,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,5,xgboost,0.7335055986218777,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,6,xgboost,0.7669250645994832,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,7,xgboost,0.7546942291128338,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,8,xgboost,0.7967269595176572,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
2,9,xgboost,0.7595176571920758,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,0,xgboost,0.743673050615595,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,1,xgboost,0.7703488372093023,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,2,xgboost,0.8067715458276334,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,3,xgboost,0.7988215488215489,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,4,xgboost,0.7732988802756245,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,5,xgboost,0.7560723514211887,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,6,xgboost,0.7925925925925926,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,7,xgboost,0.7527993109388458,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,8,xgboost,0.7388458225667528,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
3,9,xgboost,0.8003445305770887,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,0,xgboost,0.771032831737346,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,1,xgboost,0.8095075239398084,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,2,xgboost,0.798734610123119,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,3,xgboost,0.7375420875420875,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,4,xgboost,0.7834625322997416,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,5,xgboost,0.8387596899224806,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,6,xgboost,0.8165374677002584,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,7,xgboost,0.7483204134366925,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,8,xgboost,0.7645133505598621,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
4,9,xgboost,0.7403962101636521,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}",M3
0,0,logistic,0.8380642954856361,"{""clf__C"": 0.1}",M0plus
0,1,logistic,0.8608071135430917,"{""clf__C"": 0.1}",M0plus
0,2,logistic,0.8272913816689467,"{""clf__C"": 0.1}",M0plus
0,3,logistic,0.7818181818181817,"{""clf__C"": 0.1}",M0plus
0,4,logistic,0.781223083548665,"{""clf__C"": 1.0}",M0plus
0,5,logistic,0.8153316106804479,"{""clf__C"": 0.1}",M0plus
0,6,logistic,0.7996554694229112,"{""clf__C"": 0.1}",M0plus
0,7,logistic,0.8027562446167097,"{""clf__C"": 0.1}",M0plus
0,8,logistic,0.7848406546080964,"{""clf__C"": 0.1}",M0plus
0,9,logistic,0.747114556416882,"{""clf__C"": 0.1}",M0plus
1,0,logistic,0.8582421340629275,"{""clf__C"": 0.1}",M0plus
1,1,logistic,0.8734610123119014,"{""clf__C"": 0.1}",M0plus
1,2,logistic,0.7746238030095759,"{""clf__C"": 0.1}",M0plus
1,3,logistic,0.7597643097643096,"{""clf__C"": 1.0}",M0plus
1,4,logistic,0.8108527131782945,"{""clf__C"": 0.1}",M0plus
1,5,logistic,0.8003445305770888,"{""clf__C"": 0.1}",M0plus
1,6,logistic,0.8599483204134366,"{""clf__C"": 0.1}",M0plus
1,7,logistic,0.7789836347975883,"{""clf__C"": 0.1}",M0plus
1,8,logistic,0.7844961240310078,"{""clf__C"": 0.1}",M0plus
1,9,logistic,0.7069767441860465,"{""clf__C"": 1.0}",M0plus
2,0,logistic,0.8296853625170999,"{""clf__C"": 0.1}",M0plus
2,1,logistic,0.7995896032831737,"{""clf__C"": 0.1}",M0plus
2,2,logistic,0.7732558139534884,"{""clf__C"": 0.1}",M0plus
2,3,logistic,0.8021885521885522,"{""clf__C"": 0.1}",M0plus
2,4,logistic,0.8111972437553833,"{""clf__C"": 0.1}",M0plus
2,5,logistic,0.8053402239448751,"{""clf__C"": 0.1}",M0plus
2,6,logistic,0.7972437553832903,"{""clf__C"": 0.1}",M0plus
2,7,logistic,0.8384151593453919,"{""clf__C"": 0.1}",M0plus
2,8,logistic,0.8067183462532299,"{""clf__C"": 0.1}",M0plus
2,9,logistic,0.8065460809646857,"{""clf__C"": 0.1}",M0plus
3,0,logistic,0.7544459644322846,"{""clf__C"": 0.1}",M0plus
3,1,logistic,0.7946306429548563,"{""clf__C"": 0.1}",M0plus
3,2,logistic,0.8488372093023255,"{""clf__C"": 1.0}",M0plus
3,3,logistic,0.8274410774410775,"{""clf__C"": 0.1}",M0plus
3,4,logistic,0.7994832041343669,"{""clf__C"": 0.1}",M0plus
3,5,logistic,0.8468561584840655,"{""clf__C"": 0.1}",M0plus
3,6,logistic,0.8142980189491817,"{""clf__C"": 0.1}",M0plus
3,7,logistic,0.7474590869939706,"{""clf__C"": 0.1}",M0plus
3,8,logistic,0.7286821705426356,"{""clf__C"": 0.1}",M0plus
3,9,logistic,0.8373815676141257,"{""clf__C"": 0.1}",M0plus
4,0,logistic,0.7400820793433652,"{""clf__C"": 1.0}",M0plus
4,1,logistic,0.8343023255813953,"{""clf__C"": 0.1}",M0plus
4,2,logistic,0.8514021887824897,"{""clf__C"": 0.1}",M0plus
4,3,logistic,0.7986531986531986,"{""clf__C"": 0.1}",M0plus
4,4,logistic,0.798621877691645,"{""clf__C"": 0.1}",M0plus
4,5,logistic,0.8347975882859604,"{""clf__C"": 0.1}",M0plus
4,6,logistic,0.8254952627045651,"{""clf__C"": 0.1}",M0plus
4,7,logistic,0.7617571059431524,"{""clf__C"": 0.1}",M0plus
4,8,logistic,0.7960378983634797,"{""clf__C"": 1.0}",M0plus
4,9,logistic,0.7891472868217053,"{""clf__C"": 0.1}",M0plus
0,0,random_forest,0.8136114911080711,"{""clf__min_samples_leaf"": 10}",M0plus
0,1,random_forest,0.8332763337893296,"{""clf__min_samples_leaf"": 10}",M0plus
